최고기온,최저기온,일교차,강수량,평균습도,평균풍속,일조합,일사합,일조율,평균기온,월,ds
29.0,22.0,7.0,1.0,72.0,1.6,1.3,12.31,8.8,25.0,7.0,2009-07-06
28.1,22.1,6.0,1.0,73.4,1.9,1.7,15.06,11.6,24.9,7.0,2009-07-07
30.3,22.5,7.8,0.0,69.3,1.6,2.4,16.16,16.4,26.3,7.0,2009-07-08
25.8,19.4,6.4,190.0,92.8,2.3,0.0,0.66,0.0,21.8,7.0,2009-07-09
29.7,18.7,11.0,2.8900000000000006,70.3,2.3,9.2,25.29,63.0,23.8,7.0,2009-07-10
29.2,20.7,8.5,1.0,66.3,1.3,2.3,13.72,15.8,24.6,7.0,2009-07-11
24.0,18.8,5.2,114.5,94.3,4.1,0.0,1.71,0.0,20.7,7.0,2009-07-12
27.7,19.9,7.8,5.0,83.4,2.3,0.1,9.03,0.7,23.2,7.0,2009-07-13
25.6,20.0,5.6,140.5,93.0,4.9,0.0,1.97,0.0,23.0,7.0,2009-07-14
25.9,19.9,6.0,11.290000000000001,80.6,3.5,1.6,13.77,11.0,23.1,7.0,2009-07-15
32.4,21.3,11.1,1.1700000000000002,67.0,2.0,9.2,25.26,63.4,26.7,7.0,2009-07-16
26.6,22.9,3.7,56.5,85.9,1.5,0.0,4.73,0.0,24.8,7.0,2009-07-17
27.3,21.1,6.2,14.5,86.8,6.2,0.0,2.19,0.0,25.1,7.0,2009-07-18
29.9,20.7,9.2,0.1,81.4,2.3,2.9,14.45,20.1,24.6,7.0,2009-07-19
28.5,22.5,6.0,0.5,80.5,1.8,0.1,9.03,0.7,25.5,7.0,2009-07-20
29.1,23.2,5.9,2.2399999999999998,74.8,2.6,8.3,23.95,57.6,25.4,7.0,2009-07-21
30.0,21.2,8.8,0.32999999999999996,67.1,2.1,12.1,23.81,84.0,25.1,7.0,2009-07-22
29.9,21.9,8.0,0.32999999999999996,67.0,1.8,3.8,17.7,26.6,25.4,7.0,2009-07-23
30.1,21.2,8.9,1.0,67.0,2.8,6.1,17.37,42.7,24.8,7.0,2009-07-24
26.0,19.3,6.7,22.5,76.9,1.8,1.6,12.56,11.2,22.5,7.0,2009-07-25
29.1,20.5,8.6,10.5,69.1,1.8,7.7,21.23,53.8,24.8,7.0,2009-07-26
27.7,22.1,5.6,0.2,72.5,1.8,1.9,11.66,13.4,24.8,7.0,2009-07-27
26.4,22.7,3.7,0.5,74.1,1.8,0.3,7.76,2.1,24.6,7.0,2009-07-28
30.4,21.5,8.9,0.1,67.1,1.9,8.7,21.58,61.3,25.5,7.0,2009-07-29
30.6,22.6,8.0,3.34,67.6,2.0,7.8,18.7,54.9,26.5,7.0,2009-07-30
30.4,24.1,6.3,0.0,68.9,1.9,4.4,14.55,31.2,26.7,7.0,2009-07-31
28.9,23.3,5.6,21.5,79.0,1.1,3.0,10.72,21.3,25.4,8.0,2009-08-01
29.6,23.0,6.6,1.5,75.0,1.4,1.9,11.36,13.5,25.8,8.0,2009-08-02
27.5,23.9,3.6,4.4,75.3,1.3,1.0,5.67,7.1,25.2,8.0,2009-08-03
31.2,23.0,8.2,1.08,65.4,1.4,5.6,18.28,40.0,26.9,8.0,2009-08-04
32.3,23.0,9.3,1.3,53.0,2.2,11.5,26.12,82.1,27.6,8.0,2009-08-05
30.7,23.8,6.9,0.5,61.9,2.4,3.1,17.76,22.3,26.6,8.0,2009-08-06
28.5,23.1,5.4,0.5,79.3,1.7,0.3,8.91,2.2,25.8,8.0,2009-08-07
28.9,24.7,4.2,0.5,77.3,1.9,0.5,8.83,3.6,26.5,8.0,2009-08-08
33.6,24.9,8.7,1.51,62.3,2.5,8.8,22.2,63.8,28.7,8.0,2009-08-09
32.0,23.7,8.3,2.32,60.0,2.8,8.5,21.78,61.6,27.8,8.0,2009-08-10
27.1,22.4,4.7,113.5,86.1,3.1,0.0,2.5,0.0,23.8,8.0,2009-08-11
25.9,22.4,3.5,80.5,91.1,2.5,1.1,4.34,8.0,23.5,8.0,2009-08-12
30.9,21.9,9.0,5.71,74.6,1.9,7.8,20.15,56.9,26.3,8.0,2009-08-13
33.4,23.3,10.1,1.94,64.9,1.6,9.4,23.35,68.6,27.6,8.0,2009-08-14
33.0,22.8,10.2,0.12000000000000002,64.0,1.7,11.6,23.15,85.3,27.9,8.0,2009-08-15
34.4,24.7,9.7,1.23,55.8,1.8,12.1,25.56,89.0,29.1,8.0,2009-08-16
30.9,24.0,6.9,0.2,62.6,2.3,1.6,13.32,11.8,26.8,8.0,2009-08-17
30.9,25.5,5.4,0.1,71.1,2.1,3.8,13.89,28.1,27.4,8.0,2009-08-18
31.8,25.1,6.7,0.0,69.6,3.3,2.2,13.51,16.3,28.1,8.0,2009-08-19
29.4,22.7,6.7,19.5,77.5,4.2,2.1,7.21,15.6,26.1,8.0,2009-08-20
29.6,20.4,9.2,1.95,61.1,2.0,6.1,19.02,45.5,25.2,8.0,2009-08-21
28.2,23.1,5.1,0.0,53.8,2.3,1.4,14.11,10.4,25.2,8.0,2009-08-22
30.9,21.4,9.5,3.4899999999999998,62.5,2.3,12.4,25.37,92.5,25.9,8.0,2009-08-23
29.4,21.9,7.5,3.1399999999999997,58.4,1.8,7.3,18.53,54.9,25.6,8.0,2009-08-24
27.6,21.7,5.9,9.0,70.1,1.8,3.0,10.69,22.6,24.3,8.0,2009-08-25
26.3,22.1,4.2,14.5,75.5,2.5,0.0,5.94,0.0,24.2,8.0,2009-08-26
25.7,21.9,3.8,17.0,86.4,2.5,0.1,5.43,0.8,24.1,8.0,2009-08-27
28.6,19.8,8.8,1.41,68.1,2.6,9.3,22.14,70.5,24.1,8.0,2009-08-28
26.7,17.9,8.8,2.08,64.0,2.2,5.3,15.18,40.5,22.2,8.0,2009-08-29
23.3,18.1,5.2,6.5,76.9,2.0,1.4,8.99,10.7,20.5,8.0,2009-08-30
28.3,16.4,11.9,3.87,59.1,1.9,8.7,21.58,66.9,22.6,8.0,2009-08-31
28.6,18.7,9.9,2.98,51.6,1.9,12.1,24.55,93.1,23.7,9.0,2009-09-01
28.6,18.7,9.9,2.9800000000000004,52.8,2.2,12.1,23.74,93.1,23.4,9.0,2009-09-02
28.6,18.9,9.7,2.63,60.3,1.9,7.6,20.0,58.9,23.2,9.0,2009-09-03
29.3,18.8,10.5,2.7600000000000002,60.1,1.4,9.5,20.75,73.6,24.3,9.0,2009-09-04
29.9,20.9,9.0,1.2200000000000002,63.9,1.9,5.2,15.95,40.3,25.0,9.0,2009-09-05
29.9,21.8,8.1,1.7,66.3,1.9,5.6,16.65,43.8,25.2,9.0,2009-09-06
24.9,22.6,2.3,0.0,77.0,1.6,0.0,3.38,0.0,23.7,9.0,2009-09-07
28.4,19.3,9.1,2.7600000000000002,61.1,1.9,9.2,18.94,72.4,23.4,9.0,2009-09-08
27.2,19.1,8.1,1.34,49.9,2.1,11.6,22.48,91.3,23.2,9.0,2009-09-09
27.4,17.3,10.1,0.02,52.3,1.8,8.0,18.98,63.5,22.3,9.0,2009-09-10
25.3,17.2,8.1,7.0,61.1,2.0,0.7,10.22,5.6,20.8,9.0,2009-09-11
23.9,16.6,7.3,23.5,77.6,1.9,3.8,13.49,30.2,19.1,9.0,2009-09-12
25.9,15.3,10.6,1.27,67.3,1.7,10.2,19.87,81.6,20.7,9.0,2009-09-13
22.8,17.5,5.3,3.14,74.1,1.5,0.2,6.78,1.6,20.1,9.0,2009-09-14
25.1,16.9,8.2,9.31,73.5,2.3,9.8,18.48,79.0,20.9,9.0,2009-09-15
25.8,16.6,9.2,0.18,63.5,1.4,8.7,16.34,70.2,21.0,9.0,2009-09-16
26.1,16.2,9.9,0.13999999999999999,58.3,1.9,8.6,16.73,69.4,21.2,9.0,2009-09-17
28.5,17.4,11.1,1.89,52.4,1.7,11.0,20.79,89.4,22.4,9.0,2009-09-18
26.4,17.6,8.8,1.45,51.5,2.8,10.4,20.95,84.6,21.8,9.0,2009-09-19
25.5,16.5,9.0,0.19,54.8,1.9,6.3,17.11,51.2,21.3,9.0,2009-09-20
21.6,16.8,4.8,30.5,87.8,1.5,0.0,1.97,0.0,18.6,9.0,2009-09-21
25.2,14.4,10.8,1.6300000000000001,63.0,1.4,9.9,19.86,81.1,19.2,9.0,2009-09-22
26.1,15.5,10.6,1.14,60.4,1.7,10.7,18.64,88.4,20.5,9.0,2009-09-23
25.5,15.0,10.5,0.06000000000000001,60.9,1.5,6.3,15.12,52.1,20.4,9.0,2009-09-24
23.6,17.4,6.2,0.8699999999999999,68.6,1.2,0.0,8.29,0.0,20.0,9.0,2009-09-25
26.8,15.4,11.4,3.3600000000000003,67.8,2.3,6.9,15.9,57.5,21.2,9.0,2009-09-26
22.5,19.1,3.4,0.5,69.3,2.2,0.0,4.67,0.0,20.8,9.0,2009-09-27
25.3,17.5,7.8,2.0,80.1,1.3,3.9,11.98,32.8,20.9,9.0,2009-09-28
27.1,17.5,9.6,1.0,77.3,1.7,6.4,15.34,53.8,21.5,9.0,2009-09-29
28.1,18.0,10.1,1.35,66.4,1.6,6.9,15.89,58.0,22.7,9.0,2009-09-30
26.4,17.9,8.5,1.67,64.6,1.9,7.3,15.46,61.9,21.7,10.0,2009-10-01
24.1,15.6,8.5,0.13999999999999999,56.5,2.6,8.3,17.03,70.3,19.0,10.0,2009-10-02
22.8,12.6,10.2,4.0,52.6,2.5,9.1,17.86,77.8,17.9,10.0,2009-10-03
21.9,12.2,9.7,2.56,50.9,1.9,9.3,16.75,79.5,17.0,10.0,2009-10-04
23.3,11.7,11.6,1.57,62.4,1.7,8.5,14.55,72.6,17.5,10.0,2009-10-05
24.7,14.3,10.4,2.01,56.5,1.5,10.5,17.69,90.5,19.0,10.0,2009-10-06
23.7,13.7,10.0,0.8699999999999999,50.8,3.7,8.4,16.94,72.4,18.0,10.0,2009-10-07
21.5,11.5,10.0,1.7400000000000002,45.6,2.1,9.6,18.1,83.5,16.2,10.0,2009-10-08
20.6,11.5,9.1,0.01,52.0,2.0,7.3,15.68,63.5,15.8,10.0,2009-10-09
21.3,10.9,10.4,1.97,57.4,1.7,10.2,16.71,88.7,16.0,10.0,2009-10-10
21.7,11.4,10.3,2.8099999999999996,59.8,1.6,6.9,14.42,60.5,16.4,10.0,2009-10-11
19.8,11.8,8.0,1.8399999999999999,60.9,2.0,7.7,12.83,67.5,15.9,10.0,2009-10-12
19.2,11.1,8.1,13.0,70.4,1.8,5.3,9.84,46.9,14.5,10.0,2009-10-13
20.1,10.8,9.3,0.4,71.8,1.5,8.7,15.17,77.0,14.7,10.0,2009-10-14
21.6,10.4,11.2,0.76,68.6,2.0,9.5,15.91,84.1,15.9,10.0,2009-10-15
21.5,12.1,9.4,2.5,70.4,2.5,5.2,10.98,46.4,16.8,10.0,2009-10-16
17.5,11.2,6.3,13.5,67.4,3.3,6.4,13.4,57.1,13.6,10.0,2009-10-17
18.7,9.8,8.9,3.1799999999999997,53.3,2.3,8.6,15.84,77.5,14.2,10.0,2009-10-18
14.9,9.0,5.9,10.0,61.1,4.0,2.7,10.61,24.3,11.8,10.0,2009-10-19
15.6,6.2,9.4,2.37,50.0,2.0,9.6,15.56,86.5,10.8,10.0,2009-10-20
18.5,9.8,8.7,2.05,53.8,2.0,10.0,15.72,90.9,13.8,10.0,2009-10-21
18.8,7.2,11.6,1.7600000000000002,54.3,1.5,7.0,11.84,63.6,13.1,10.0,2009-10-22
19.9,10.6,9.3,4.0,71.6,2.2,6.2,9.58,56.4,15.0,10.0,2009-10-23
20.7,13.2,7.5,3.18,64.4,2.6,7.2,10.94,66.1,16.6,10.0,2009-10-24
20.6,13.0,7.6,4.69,68.0,1.6,7.0,9.85,64.2,16.2,10.0,2009-10-25
21.2,11.5,9.7,3.1699999999999995,77.4,1.9,9.3,11.7,86.1,15.8,10.0,2009-10-26
20.1,12.9,7.2,3.54,75.0,2.1,9.3,11.73,86.1,15.5,10.0,2009-10-27
20.0,10.5,9.5,2.32,69.4,1.4,6.2,10.61,57.4,14.7,10.0,2009-10-28
22.8,11.3,11.5,2.02,59.1,2.0,7.1,10.4,66.4,17.0,10.0,2009-10-29
24.0,15.1,8.9,2.6899999999999995,64.6,1.5,7.9,11.12,73.8,18.6,10.0,2009-10-30
19.1,13.3,5.8,19.5,80.3,2.8,0.0,1.48,0.0,16.2,10.0,2009-10-31
13.4,5.2,8.2,4.0,74.8,3.2,1.9,5.89,17.9,9.7,11.0,2009-11-01
5.2,-2.3,7.5,0.17,40.3,4.2,9.6,14.56,90.6,0.0,11.0,2009-11-02
6.1,-2.8,8.9,0.7100000000000001,53.6,1.6,3.5,6.72,33.0,2.9,11.0,2009-11-03
16.3,4.3,12.0,0.0,70.3,2.7,1.7,5.61,16.2,11.4,11.0,2009-11-04
17.9,11.4,6.5,0.3,75.0,1.5,2.6,7.18,24.8,14.2,11.0,2009-11-05
19.7,10.4,9.3,0.1,78.5,2.0,2.8,7.81,26.7,14.6,11.0,2009-11-06
20.0,12.8,7.2,4.5,80.9,1.4,0.4,4.77,3.8,17.0,11.0,2009-11-07
19.8,15.3,4.5,34.0,89.9,1.5,0.6,3.45,5.8,16.9,11.0,2009-11-08
21.8,14.3,7.5,8.73,75.4,2.2,5.4,9.53,51.9,16.8,11.0,2009-11-09
14.7,9.7,5.0,0.78,58.6,4.7,0.0,3.47,0.0,13.0,11.0,2009-11-10
13.9,6.4,7.5,1.67,50.3,4.1,7.4,11.85,71.8,9.3,11.0,2009-11-11
12.4,6.0,6.4,2.0,53.4,3.9,7.8,11.4,75.7,8.8,11.0,2009-11-12
10.3,8.2,2.1,2.5,79.9,2.5,0.0,3.11,0.0,9.3,11.0,2009-11-13
8.8,0.7,8.1,2.46,64.3,4.0,4.4,7.92,43.1,5.1,11.0,2009-11-14
1.9,-2.9,4.8,0.0,56.1,4.2,7.6,12.62,74.5,-0.5,11.0,2009-11-15
1.0,-4.2,5.2,0.6599999999999999,50.8,2.6,6.6,10.87,65.3,-1.8,11.0,2009-11-16
1.9,-2.9,4.8,0.27999999999999997,44.4,3.0,8.0,11.65,79.2,-1.1,11.0,2009-11-17
3.1,-4.3,7.4,0.1,35.0,1.8,9.3,12.66,92.1,-0.6,11.0,2009-11-18
5.9,-0.7,6.6,0.0,43.4,2.4,5.2,8.84,51.5,1.8,11.0,2009-11-19
4.8,-2.0,6.8,0.5,58.3,1.9,3.3,7.46,33.0,1.4,11.0,2009-11-20
3.8,-3.4,7.2,0.13,40.0,2.4,9.0,12.1,90.0,-0.1,11.0,2009-11-21
6.8,-1.0,7.8,1.0,60.9,1.8,3.1,6.41,31.0,3.3,11.0,2009-11-22
12.3,4.1,8.2,1.0799999999999998,68.9,1.5,4.4,7.62,44.0,7.5,11.0,2009-11-23
13.5,4.8,8.7,2.2600000000000002,63.0,1.5,8.0,9.31,80.8,8.6,11.0,2009-11-24
7.5,4.4,3.1,1.5,81.0,1.9,0.1,2.08,1.0,5.9,11.0,2009-11-25
13.2,3.4,9.8,3.54,77.0,1.5,7.0,9.32,70.7,8.0,11.0,2009-11-26
8.5,4.0,4.5,2.0,75.6,2.3,0.2,3.57,2.0,6.8,11.0,2009-11-27
9.1,3.4,5.7,0.35000000000000003,71.1,1.6,2.8,6.21,28.6,5.8,11.0,2009-11-28
7.5,5.6,1.9,4.0,79.4,1.6,0.0,1.44,0.0,6.4,11.0,2009-11-29
9.6,4.5,5.1,2.19,67.4,2.2,7.4,9.96,75.5,6.3,11.0,2009-11-30
10.1,3.3,6.8,1.56,72.3,1.5,2.7,6.42,27.6,6.2,12.0,2009-12-01
8.0,3.1,4.9,4.21,76.1,1.4,0.0,4.02,0.0,5.6,12.0,2009-12-02
5.9,3.5,2.4,0.5,77.8,2.1,0.0,1.85,0.0,4.6,12.0,2009-12-03
8.1,0.8,7.3,0.51,69.3,1.4,4.9,7.16,50.5,4.1,12.0,2009-12-04
5.6,-4.6,10.2,11.5,60.9,4.8,3.2,6.5,33.0,0.0,12.0,2009-12-05
-0.3,-6.3,6.0,0.15,33.0,2.7,9.2,10.99,94.8,-3.5,12.0,2009-12-06
5.1,-5.3,10.4,0.51,48.6,1.5,8.6,9.34,88.7,-0.1,12.0,2009-12-07
3.8,-1.4,5.2,0.2,79.3,1.6,0.0,2.27,0.0,1.3,12.0,2009-12-08
8.6,0.9,7.7,4.76,74.8,1.9,1.5,5.61,15.5,4.9,12.0,2009-12-09
8.5,6.7,1.8,2.5,80.6,3.1,0.0,1.5,0.0,7.6,12.0,2009-12-10
8.8,6.6,2.2,0.5,85.9,1.9,0.0,2.61,0.0,7.7,12.0,2009-12-11
7.8,2.4,5.4,2.54,69.8,2.9,7.1,9.32,74.0,5.1,12.0,2009-12-12
6.2,-0.4,6.6,0.35,52.1,2.7,5.7,8.34,59.4,2.1,12.0,2009-12-13
3.6,-2.6,6.2,0.2,34.6,2.9,8.0,10.39,83.3,-0.3,12.0,2009-12-14
-1.5,-7.5,6.0,0.0,34.8,3.2,3.6,7.55,37.5,-4.2,12.0,2009-12-15
-3.0,-9.2,6.2,0.16999999999999998,39.8,2.9,8.9,10.33,92.7,-6.3,12.0,2009-12-16
-3.2,-10.2,7.0,0.20999999999999996,47.8,3.2,8.6,9.56,89.6,-7.2,12.0,2009-12-17
-5.7,-12.0,6.3,0.45,48.8,3.3,9.0,10.22,93.8,-9.3,12.0,2009-12-18
-4.3,-10.8,6.5,0.45,49.4,3.4,8.8,10.25,91.7,-7.9,12.0,2009-12-19
-0.9,-8.8,7.9,0.0,48.4,2.4,6.1,8.08,63.5,-5.3,12.0,2009-12-20
0.5,-8.5,9.0,0.15,39.5,1.7,8.8,9.76,91.7,-3.6,12.0,2009-12-21
7.8,-2.4,10.2,0.29,61.3,2.2,2.3,5.82,24.0,3.3,12.0,2009-12-22
7.7,1.5,6.2,1.0,72.1,1.8,4.7,6.47,49.0,4.4,12.0,2009-12-23
6.7,-1.0,7.7,2.17,68.1,1.7,2.0,6.08,20.8,2.8,12.0,2009-12-24
4.0,-4.6,8.6,1.9,77.5,3.0,0.0,2.05,0.0,0.6,12.0,2009-12-25
-4.6,-11.0,6.4,0.45999999999999996,51.9,3.2,8.7,10.08,90.6,-8.1,12.0,2009-12-26
-5.5,-9.9,4.4,2.2,69.1,2.0,0.6,3.71,6.3,-7.9,12.0,2009-12-27
-5.4,-10.8,5.4,0.29,59.4,2.2,8.6,11.35,89.6,-8.6,12.0,2009-12-28
1.6,-9.9,11.5,0.9,68.3,2.8,2.6,4.83,27.1,-4.5,12.0,2009-12-29
1.8,-9.5,11.3,0.3,69.3,3.8,3.1,5.93,32.3,-4.0,12.0,2009-12-30
-8.3,-12.9,4.6,0.21000000000000002,47.3,3.5,8.8,10.27,91.7,-10.8,12.0,2009-12-31
-3.6,-12.7,9.1,0.25,48.0,1.9,7.3,8.63,76.0,-7.6,1.0,2010-01-01
0.2,-7.4,7.6,1.4,76.4,2.8,0.8,3.56,8.3,-3.6,1.0,2010-01-02
-3.2,-10.5,7.3,0.13999999999999999,49.3,2.2,8.2,9.95,84.5,-6.8,1.0,2010-01-03
-3.4,-8.0,4.6,14.2,84.1,3.0,0.1,2.87,1.0,-5.9,1.0,2010-01-04
-7.0,-12.3,5.3,0.0,66.4,2.9,7.5,9.99,77.3,-9.9,1.0,2010-01-05
-8.1,-13.3,5.2,0.4899999999999999,65.5,1.9,9.0,10.59,92.8,-11.2,1.0,2010-01-06
-5.5,-13.6,8.1,0.6599999999999999,66.8,1.7,8.8,9.64,90.7,-10.1,1.0,2010-01-07
-3.3,-11.8,8.5,0.32,67.4,1.7,7.4,9.18,76.3,-8.0,1.0,2010-01-08
-1.9,-8.7,6.8,0.4,75.8,1.5,0.0,4.86,0.0,-5.1,1.0,2010-01-09
-0.3,-5.3,5.0,2.1000000000000005,79.1,1.7,2.0,6.28,20.4,-3.4,1.0,2010-01-10
-1.3,-8.3,7.0,0.77,75.1,2.3,0.7,5.68,7.1,-5.2,1.0,2010-01-11
-7.3,-12.9,5.6,0.05,52.1,2.9,7.7,10.69,78.6,-10.3,1.0,2010-01-12
-10.7,-15.3,4.6,0.39,53.4,3.2,9.1,11.04,92.9,-13.2,1.0,2010-01-13
-4.1,-14.4,10.3,0.0,55.8,1.8,7.3,9.93,74.5,-9.1,1.0,2010-01-14
-0.6,-7.5,6.9,0.3,65.1,2.4,6.0,8.52,60.6,-5.0,1.0,2010-01-15
-2.1,-10.1,8.0,0.1,52.5,1.9,8.7,10.78,87.9,-6.4,1.0,2010-01-16
1.4,-9.0,10.4,0.52,61.0,1.4,8.3,10.14,83.8,-4.0,1.0,2010-01-17
1.9,-3.9,5.8,1.07,69.6,1.6,0.1,3.6,1.0,-0.5,1.0,2010-01-18
6.8,-1.6,8.4,3.0,72.1,2.2,4.3,8.14,43.4,2.7,1.0,2010-01-19
8.4,2.4,6.0,7.0,96.5,1.7,0.0,0.75,0.0,5.8,1.0,2010-01-20
2.4,-8.0,10.4,0.5,60.8,4.1,8.9,11.62,89.0,-4.1,1.0,2010-01-21
-3.4,-9.6,6.2,0.31,47.3,3.5,8.0,11.4,80.0,-7.0,1.0,2010-01-22
-0.9,-9.1,8.2,0.38,46.4,2.1,9.2,12.31,91.1,-5.3,1.0,2010-01-23
3.8,-4.5,8.3,2.1199999999999997,66.6,2.9,5.5,9.25,54.5,0.3,1.0,2010-01-24
2.6,-8.5,11.1,0.33,52.4,3.6,8.4,12.07,83.2,-3.0,1.0,2010-01-25
1.1,-9.5,10.6,0.01,53.1,1.9,8.7,12.44,86.1,-4.1,1.0,2010-01-26
3.1,-4.0,7.1,2.5,72.6,2.1,3.2,6.0,31.4,-0.2,1.0,2010-01-27
2.7,-5.0,7.7,0.43,68.1,3.6,6.6,10.56,64.7,-0.4,1.0,2010-01-28
1.4,-7.3,8.7,0.0,55.1,2.7,4.1,7.83,40.2,-2.1,1.0,2010-01-29
5.0,-1.7,6.7,2.09,67.4,2.0,2.0,5.98,19.4,1.5,1.0,2010-01-30
4.3,-0.5,4.8,2.9800000000000004,82.4,1.3,0.0,3.19,0.0,1.8,1.0,2010-01-31
5.1,-2.6,7.7,0.8400000000000001,71.6,2.6,4.3,9.13,41.7,0.8,2.0,2010-02-01
-2.6,-9.1,6.5,0.18,29.6,3.7,9.7,13.38,93.3,-6.2,2.0,2010-02-02
-5.0,-10.8,5.8,0.18,37.1,3.3,9.6,13.85,92.3,-8.0,2.0,2010-02-03
-0.6,-8.3,7.7,0.0,50.3,2.8,8.7,12.62,83.7,-4.3,2.0,2010-02-04
-1.9,-7.9,6.0,0.18,34.5,3.0,9.6,14.08,91.4,-5.5,2.0,2010-02-05
0.9,-9.6,10.5,0.18,36.6,2.3,9.6,14.09,91.4,-4.7,2.0,2010-02-06
5.6,-6.3,11.9,0.1,31.3,1.6,5.6,10.63,53.3,0.7,2.0,2010-02-07
5.7,3.0,2.7,0.0,47.9,1.6,0.0,1.66,0.0,4.0,2.0,2010-02-08
4.4,2.9,1.5,12.0,87.4,1.3,0.0,1.23,0.0,3.7,2.0,2010-02-09
5.0,3.1,1.9,2.0,80.3,1.9,0.0,1.34,0.0,3.9,2.0,2010-02-10
3.5,-0.8,4.3,10.5,84.4,3.3,0.0,3.32,0.0,0.6,2.0,2010-02-11
1.1,-1.8,2.9,0.3,82.0,2.1,0.0,4.59,0.0,-0.3,2.0,2010-02-12
-0.3,-3.3,3.0,1.3,69.8,3.0,6.4,12.41,59.8,-2.3,2.0,2010-02-13
1.2,-5.0,6.2,0.16,47.3,1.6,0.0,8.83,0.0,-2.2,2.0,2010-02-14
-0.3,-6.0,5.7,0.09,49.9,2.6,4.2,11.19,38.9,-3.1,2.0,2010-02-15
-0.4,-8.0,7.6,0.38,44.6,2.7,9.7,15.97,89.0,-4.5,2.0,2010-02-16
0.3,-7.2,7.5,0.2,52.0,1.9,0.8,7.93,7.3,-3.2,2.0,2010-02-17
-1.0,-4.4,3.4,2.5,55.9,3.2,7.1,14.23,65.1,-2.9,2.0,2010-02-18
2.5,-4.7,7.2,0.37,54.5,2.4,9.4,15.26,85.5,-1.0,2.0,2010-02-19
8.1,-1.6,9.7,0.24,65.3,1.8,9.4,14.38,85.5,3.0,2.0,2010-02-20
9.6,0.0,9.6,1.44,57.1,2.2,6.7,12.72,60.9,4.8,2.0,2010-02-21
11.0,3.5,7.5,0.0,66.8,2.5,5.7,11.29,51.4,6.5,2.0,2010-02-22
16.2,1.6,14.6,0.38,50.5,2.1,9.5,15.21,85.6,8.2,2.0,2010-02-23
17.9,5.5,12.4,0.27999999999999997,47.9,2.0,6.3,12.26,56.3,12.2,2.0,2010-02-24
14.8,9.8,5.0,26.5,91.3,2.1,0.0,0.73,0.0,12.0,2.0,2010-02-25
17.2,9.0,8.2,5.819999999999999,73.1,1.6,6.4,12.72,57.1,12.0,2.0,2010-02-26
11.0,6.0,5.0,0.5,65.6,2.6,2.1,9.35,18.6,8.6,2.0,2010-02-27
9.1,5.4,3.7,0.0,74.4,2.2,0.4,6.64,3.5,6.8,2.0,2010-02-28
6.3,1.1,5.2,17.0,78.9,4.1,0.0,3.12,0.0,2.9,3.0,2010-03-01
4.8,0.6,4.2,5.6899999999999995,72.6,2.6,0.0,3.59,0.0,2.7,3.0,2010-03-02
10.2,-1.5,11.7,0.8599999999999998,54.5,2.2,8.2,16.6,71.9,4.4,3.0,2010-03-03
6.3,4.5,1.8,1.5,71.9,2.8,0.0,3.72,0.0,5.5,3.0,2010-03-04
9.5,3.9,5.6,0.3,69.8,2.3,2.2,9.42,19.1,6.4,3.0,2010-03-05
10.7,2.0,8.7,1.1099999999999999,55.4,2.3,4.0,11.5,34.5,6.0,3.0,2010-03-06
7.8,2.6,5.2,0.3,49.3,3.1,3.2,11.18,27.6,4.9,3.0,2010-03-07
7.7,1.0,6.7,0.53,46.8,2.9,4.5,11.15,38.8,4.1,3.0,2010-03-08
5.7,-3.9,9.6,14.0,68.1,2.6,1.1,7.77,9.4,1.5,3.0,2010-03-09
0.5,-4.0,4.5,7.1,82.4,2.7,0.7,5.91,6.0,-1.4,3.0,2010-03-10
6.0,-2.7,8.7,1.4599999999999997,62.8,3.0,5.8,15.6,49.2,2.3,3.0,2010-03-11
10.0,0.9,9.1,4.36,63.0,4.3,0.5,3.02,4.2,5.8,3.0,2010-03-12
7.9,-1.9,9.8,0.41,30.5,2.4,9.6,19.12,81.4,2.4,3.0,2010-03-13
12.6,1.2,11.4,7.0,46.8,2.8,3.4,8.85,28.6,7.2,3.0,2010-03-14
11.1,2.8,8.3,12.5,74.4,3.4,1.0,4.64,8.4,7.9,3.0,2010-03-15
3.9,-1.0,4.9,0.08,37.6,4.6,9.7,19.85,80.8,0.7,3.0,2010-03-16
3.1,-1.9,5.0,1.0,54.5,1.7,4.0,11.19,33.3,-0.1,3.0,2010-03-17
4.6,-2.8,7.4,0.0,53.0,3.1,11.0,21.52,91.7,0.5,3.0,2010-03-18
8.9,-1.7,10.6,0.23000000000000004,46.0,2.1,6.1,14.37,50.4,4.5,3.0,2010-03-19
11.3,1.1,10.2,0.2,70.5,3.6,0.0,1.32,0.0,6.8,3.0,2010-03-20
7.1,-0.7,7.8,0.11000000000000001,46.1,4.6,10.3,20.97,84.4,2.7,3.0,2010-03-21
5.0,-0.1,5.1,9.9,80.6,1.4,0.0,3.17,0.0,2.1,3.0,2010-03-22
10.3,0.7,9.6,0.1,67.9,1.8,4.6,15.97,37.7,5.9,3.0,2010-03-23
13.8,4.3,9.5,0.37,50.3,2.3,7.4,16.62,60.2,8.7,3.0,2010-03-24
9.5,-0.1,9.6,2.5,47.1,3.5,0.9,8.09,7.3,5.0,3.0,2010-03-25
4.7,-2.9,7.6,0.0,46.8,3.9,6.7,16.23,54.0,2.0,3.0,2010-03-26
